100, 436730.8433846820, 1284212.2529380999, 178.0480386654
101, 436742.7245228720, 1284210.7139417001, 178.4516085874
102, 436733.0583202610, 1284217.9885408899, 178.3272127634
103, 436721.3140268780, 1284228.8479916600, 178.3015303178
104, 436706.5519252110, 1284237.9766889799, 179.4525670004
105, 436726.9225522830, 1284260.3808476001, 186.3648076986
106, 436690.7713044100, 1284242.4833583799, 184.0852966770
107, 436689.5892646970, 1284242.8290164999, 185.6276870956
108, 436694.4242537430, 1284243.1777313200, 184.2715451268
109, 436693.7280449320, 1284244.1932196401, 184.9868317002
110, 436691.3561229600, 1284254.2932541601, 185.7872674934
111, 436696.2887909260, 1284264.3711156200, 185.7911381108
112, 436697.9286052370, 1284269.1919813701, 185.7279100178
113, 436711.7110836340, 1284260.8553563501, 185.9033241229
114, 436699.7891984620, 1284270.9089505901, 186.9847623235
115, 436692.8456994920, 1284270.1877014400, 188.7387091487
116, 436688.8679423040, 1284258.3056527199, 188.9648081385
117, 436688.3955072930, 1284246.2643893801, 188.8041205840
118, 436687.4334759260, 1284239.5159945600, 188.4006394815
119, 436699.3529480190, 1284288.3016938099, 187.0945957314
120, 436716.9942249210, 1284246.9371572100, 183.6904091466
121, 436671.0641665340, 1284221.0496304701, 191.4880163563
122, 436674.3543745600, 1284224.6481601000, 191.5808124187
123, 436675.4731081530, 1284227.9067194001, 191.7260065795
128, 436749.6021157840, 1284194.6504771200, 185.2403963616
129, 436744.6099442630, 1284195.7412241499, 185.2877488622
130, 436745.0147463590, 1284192.4117684399, 188.5732105570
131, 436736.3485635110, 1284197.2186765000, 187.8553295289
132, 436730.0606597560, 1284199.0597953200, 187.9885463390
133, 436724.0995532600, 1284207.2855459300, 187.9738336444
134, 436706.6245967520, 1284217.3831210500, 188.6117804636
135, 436700.8673779510, 1284218.3171189199, 189.1498170702
136, 436694.0469500460, 1284225.6325082600, 189.7771095902
137, 436692.6285149170, 1284229.1186128701, 188.6642030509
138, 436686.8463384770, 1284228.0310841301, 189.1987483928
139, 436683.9752507100, 1284223.1425297901, 190.0968517717
140, 436691.6299969960, 1284225.7406586600, 189.8820815772
141, 436708.2444012820, 1284221.9192642900, 184.1468611626
142, 436710.9133395110, 1284219.9207027301, 184.2604259069
143, 436714.2901436620, 1284216.9145916000, 183.7307240250
144, 436716.8680210020, 1284216.1429381999, 182.7339845500
145, 436725.6310871900, 1284210.0389807101, 182.2197377000
146, 436739.1474846050, 1284199.3047567201, 181.5016548588
147, 436748.5258668180, 1284203.2107184900, 181.6818015109
148, 436748.5030942340, 1284203.5840037900, 183.0290842668
149, 436746.4746307530, 1284200.1951607000, 182.7100794117
150, 436743.0224792260, 1284198.6955654100, 182.4582597288
151, 436742.7965317090, 1284202.0873766399, 178.5759538414
152, 436735.8306163630, 1284205.7401192901, 178.0388738659
153, 436701.9994885740, 1284221.6801331700, 185.0248158602
154, 436725.7246909340, 1284261.3645602900, 186.4887594110
155, 436727.7369374880, 1284262.7721510900, 189.7515012649
156, 436729.3046578010, 1284262.6795466200, 190.1612424701
157, 436745.3356914160, 1284291.9485901799, 190.2620269245
158, 436729.4600873450, 1284264.8197710300, 192.4358896217
159, 436732.2942209490, 1284278.2307078301, 192.2861516051
160, 436731.5907462000, 1284278.3833650199, 189.7029755417
161, 436727.9233783650, 1284279.2461138801, 189.5502973435
162, 436726.5571759950, 1284279.3715725599, 186.7961406492
163, 436735.0740836400, 1284290.3082338599, 191.9305862327
164, 436734.2159352900, 1284292.2203374801, 189.1942403394
165, 436727.7405788250, 1284294.1007384800, 189.1961068556
166, 436743.0831470690, 1284295.9718836299, 189.6649798977
167, 436745.7682148000, 1284292.6930484001, 192.0519864627
168, 436745.1465466880, 1284301.6371819200, 192.0048412283
169, 436740.8321358590, 1284300.3758300899, 189.8130658924
170, 436724.8573200240, 1284306.2938352400, 192.1235765635
171, 436723.4318114810, 1284304.7334937900, 189.5952720240
172, 436707.7271645230, 1284310.2784506101, 192.1771242870
173, 436708.1098178950, 1284309.1961094600, 189.2820399872
174, 436694.9077490810, 1284311.3165285001, 189.3149641344
175, 436691.1324155130, 1284310.0807218601, 189.2543391734
176, 436689.4104744100, 1284314.2522062999, 192.1789945386
177, 436685.7067366270, 1284304.1492188300, 191.5258697989
178, 436684.4346229860, 1284300.8607899200, 191.3687755140
179, 436680.5710890130, 1284299.3342813700, 191.4762190424
180, 436687.4026289060, 1284300.6808547799, 189.3235615145
181, 436682.7554435420, 1284295.5808697301, 189.8001368671
182, 436674.3915873310, 1284298.5811851600, 191.1200843607
183, 436679.3559768220, 1284287.6366362800, 189.7381439178
184, 436671.2588188850, 1284291.6211727799, 190.9496064740
185, 436667.8313363850, 1284281.6663510301, 190.9069478492
186, 436679.3252762700, 1284283.0089327700, 189.5547192638
187, 436670.0074305540, 1284276.8751530999, 189.3490943469
188, 436669.2939447420, 1284275.9490769000, 190.9212470134
189, 436668.3968765790, 1284269.5545014699, 191.1984917267
190, 436666.6148199890, 1284260.0232392100, 191.1858235664
191, 436668.0244238500, 1284244.5543803601, 191.6476384600
192, 436671.2443170530, 1284231.6594133500, 191.8644386467
193, 436675.2655030060, 1284229.0753200401, 191.5416433145
194, 436676.4297843410, 1284235.4039204300, 189.0503063203
195, 436677.0667692770, 1284227.9233307100, 190.0274855308
196, 436683.1210782100, 1284240.5416725001, 188.4933925851
197, 436673.3193618340, 1284239.3612195400, 188.9970415435
198, 436669.8394910770, 1284242.1932087999, 188.9848925288
199, 436669.3704729390, 1284254.1835422199, 188.9542686586
200, 436667.0869014240, 1284258.3507079401, 188.7392000020
201, 436669.1948236070, 1284269.0471630599, 188.8018947675
202, 436690.7382604810, 1284231.6617982599, 188.6637539072
203, 436688.4819708900, 1284234.6266940599, 188.6846163496
204, 436687.7385072540, 1284240.4659642300, 188.6173512941
205, 436688.5937753480, 1284246.7159880300, 188.7898336865
206, 436689.8987834860, 1284252.7259963099, 188.8930540003
207, 436688.6893566810, 1284259.1161238700, 188.8783542085
208, 436690.6389097400, 1284264.6249883100, 188.9377587154
209, 436692.0127066770, 1284266.6013653399, 189.0345037405
210, 436692.9257530990, 1284270.6852730201, 188.7423048949
211, 436694.4930006690, 1284272.6540444600, 187.8480991959
212, 436699.0863560750, 1284271.8792776000, 187.1455800516
213, 436703.7437761490, 1284268.6874026600, 186.7468221887
214, 436689.9680004650, 1284278.5791188700, 188.9353512186
215, 436690.1856528810, 1284283.8779113900, 189.2229939399
216, 436699.0623768310, 1284279.2323094700, 187.4123070802
217, 436694.1439060070, 1284282.2378731901, 188.4226323420
218, 436692.5938730420, 1284285.8198035399, 189.3123315833
219, 436694.9200387580, 1284288.1453195999, 189.3162571071
220, 436700.5406131010, 1284288.5360882001, 189.3519969757
221, 436716.3369978730, 1284291.5567671501, 189.2485495775
222, 436717.9535536260, 1284299.4736232499, 189.3567473836
223, 436708.7355827740, 1284280.8580657500, 186.4888820524
224, 436720.5496102740, 1284255.4081597400, 185.1194659069
225, 436694.8422631640, 1284294.3540038699, 189.3468970935
226, 436681.7673621790, 1284277.6810987201, 189.2673028803
227, 436681.5014876480, 1284260.4579727401, 188.8438006700
228, 436746.6029299910, 1284296.5081590400, 192.2087708846
229, 436695.2243897660, 1284282.1839999100, 187.1274658631
230, 436699.2842771460, 1284288.1053326000, 187.0638956494
231, 436727.3364031510, 1284292.3792817800, 186.7868211895
232, 436664.9321368210, 1284218.0121274299, 191.1153965357
233, 436671.3944268250, 1284221.9737052801, 191.5789849914
234, 436673.1947155480, 1284220.0220631100, 190.3722413138
235, 436675.1911295550, 1284224.0000085400, 190.4965575029
236, 436673.9473353280, 1284225.2574856901, 191.5940507300
237, 436681.3272029300, 1284215.6425076099, 190.5729784133
238, 436687.1789849520, 1284216.7508816100, 190.2335183472
239, 436693.4870800670, 1284217.0945884399, 189.9047668765
240, 436701.0310896270, 1284217.6397707700, 189.4447687026
241, 436693.9814007210, 1284225.4458834999, 189.8017941526
242, 436693.5719529840, 1284227.5889543500, 188.7543515523
243, 436670.0021472750, 1284297.8430347899, 192.1483523973
244, 436670.9308854460, 1284296.9916939500, 191.1863814209
245, 436674.2096513490, 1284300.1807478899, 191.2018915265
246, 436673.1821207900, 1284300.9485258199, 192.2823570861
247, 436673.0079236890, 1284300.6692043301, 191.8556894080
248, 436677.4448325270, 1284303.0801369201, 191.5601963739
249, 436679.7319655730, 1284309.2429746899, 191.5532093972
250, 436677.6391968470, 1284310.1210421100, 192.3316930576
251, 436681.6744762520, 1284315.9432538501, 191.6246715026
252, 436663.1895848600, 1284292.3090353699, 192.0301249760
253, 436668.9334909510, 1284291.1155741999, 191.2496920782
254, 436660.2993718590, 1284283.9526008600, 191.9417254809
255, 436659.9205910700, 1284282.6820734099, 191.0686580769
256, 436649.6090038060, 1284283.1634231801, 191.7701875994
257, 436649.9335836900, 1284284.8466352499, 192.0620548058
258, 436652.9103802450, 1284270.4582142399, 191.6695769863
259, 436654.9506119670, 1284273.6979937200, 191.1904494806
260, 436667.2837888770, 1284268.2976845300, 191.6320781118
261, 436667.7041172160, 1284272.7982826100, 190.9836873738
262, 436657.4772713350, 1284278.0852641601, 191.0023352762
269, 436607.8609999990, 1284478.6470000001, 190.1280000000
267, 436562.1200000000, 1284505.3380000000, 189.7670000000
